freq,c_dest,purpose,duration,unit,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,FOR,TOTAL,N1-3,NR,BG	363003 b	448806 	458625 	345705 	412304 	509511 	728804 	968658 	137379 u	152399 u	560959 	818547 
A,FOR,TOTAL,N1-3,NR,CH	9020721 	9232563 	9056637 	10463086 	9593433 	11414338 	11572295 	9629005 	3427577 	2988175 	6611528 	: 
A,FOR,TOTAL,N1-3,NR,CY	687017 b	660456 	587266 	624339 	770120 	949617 	967997 	1212720 	333710 	275764 	905787 	1180798 
A,FOR,TOTAL,N1-3,NR,CZ	3018691 	3307275 	3265110 	3300730 	3643985 	3572551 	4891378 	4589940 	1615139 	1303574 	3445079 	4680545 
A,FOR,TOTAL,N1-3,NR,DE	46429589 	46781084 	41516667 	47848690 	49528184 	48091013 	56940450 	52441676 	20935310 	23266918 	43408898 	47644494 
A,FOR,TOTAL,N1-3,NR,DK	5595716 	6116723 b	6228157 	7265063 	6293385 	5405279 	3831010 	7887353 	1987613 	2165582 	3692483 	4322635 
A,FOR,TOTAL,N1-3,NR,EA20	130887873 	127008674 	127396501 	133301767 	136940641 	148917720 	163276055 	162278880 	57096520 	64135997 	136575205 	161327067 
A,FOR,TOTAL,N1-3,NR,EE	1251240 	1135144 	1430553 	1111122 	1303349 	1202831 	1959152 	1496114 	422503 	392190 	985282 	1340078 
A,FOR,TOTAL,N1-3,NR,EL	271351 	264507 	327181 	356558 	299776 	401986 	500304 	494398 	192989 	207348 	409329 	426780 
A,FOR,TOTAL,N1-3,NR,ES	8488800 	7824935 	8383246 	9171649 b	9469738 	10888485 	12202223 	14212869 	3663022 	4573263 	10002315 	11501482 
A,FOR,TOTAL,N1-3,NR,EU27_2020	157327092 e	153578908 e	153513901 	161331275 	165391979 	185792528 	199130934 	203393805 	69527213 	77808486 	164804592 	193432019 e
A,FOR,TOTAL,N1-3,NR,FI	9173319 b	8415898 	8570143 	8695270 	8978063 	9339621 	8890154 	8054348 	2065779 	1358313 	4269557 	6293842 
A,FOR,TOTAL,N1-3,NR,FR	14171482 	14181598 	15441094 	14145736 	13261780 	18101221 	18466636 	18210635 	8667167 	8009417 	18003218 	22351827 
A,FOR,TOTAL,N1-3,NR,HR	2718994 	2636505 	2857521 	2629729 	1850627 	2045529 	2230640 	2505826 	518740 	638701 	1506936 	2339101 
A,FOR,TOTAL,N1-3,NR,HU	3543485 	4023497 	4596992 	5193291 	6224640 	6592317 	6993109 	7480032 	2741926 	2640454 	4884127 	5320989 
A,FOR,TOTAL,N1-3,NR,IE	3913386 	4170369 	4204373 	4575543 	4381231 	5503913 	6078508 	5668723 	1863272 	1422234 	5918238 	7629825 
A,FOR,TOTAL,N1-3,NR,IT	10160576 	7427652 	7691294 b	7728245 	7283253 	8444589 	10503342 	9299280 	1954580 	1880775 	4756046 	5528222 
A,FOR,TOTAL,N1-3,NR,LT	1146640 	1182360 	1228836 	1318817 	1363905 	1373747 	1505337 	1602038 	511134 	572939 	1026984 	1175927 
A,FOR,TOTAL,N1-3,NR,LU	1339444 	1392167 	1672153 	1537275 	1238751 	1939652 	2285730 	2390861 	1127023 	1325159 	2121607 	2556246 
A,FOR,TOTAL,N1-3,NR,LV	1232333 	1061933 	949233 	1028827 	1095057 	1013891 	1172356 	1185349 	412519 	368551 	1109760 	1425526 
A,FOR,TOTAL,N1-3,NR,ME	: 	: 	: 	: 	639544 	506093 	: 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N1-3,NR,MK	: 	: 	: 	: 	: 	: 	: 	234205 	61801 	162326 	: 	: 
A,FOR,TOTAL,N1-3,NR,MT	181297 	211936 	230609 b	255756 	269459 	416274 	485246 	527106 	198522 	226368 	405604 	591412 
A,FOR,TOTAL,N1-3,NR,NL	9636867 b	9182155 	9493524 	9727323 	9823874 	12154056 	11772866 	12916148 	4323396 	6276525 	13851873 	15157698 
A,FOR,TOTAL,N1-3,NR,NO	: 	6375575 	7623259 	7063308 	6761384 	6348154 	7187922 	: 	: 	1339395 	5890249 	5638763 
A,FOR,TOTAL,N1-3,NR,PL	6530553 	5153064 	4282791 b	4702761 	5065703 	5567743 	5751871 	6279458 	2730937 	3035734 	5594307 	6388292 
A,FOR,TOTAL,N1-3,NR,PT	1056446 	746621 	1102096 	1206474 	1333245 	1346632 	1521034 	2055460 	584793 	522983 	1668905 	2237646 
A,FOR,TOTAL,N1-3,NR,RO	233700 	310572 	190294 	282780 	379231 	332392 	483623 	554762 	140445 u	179704 	446764 	535904 
A,FOR,TOTAL,N1-3,NR,RS	: 	: 	: 	: 	: 	: 	787557 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N1-3,NR,SE	: 	: 	7095430 	6939177 	6432090 	14895014 	13175083 	13354723 	3077252 	4195043 	9605669 	: 
A,FOR,TOTAL,N1-3,NR,SI	2414704 	2767720 	2777430 	3092905 	2842765 	3370232 	3255852 	3505573 	936691 	1814139 	2688419 	4202338 
A,FOR,TOTAL,N1-3,NR,SK	1269008 	998426 b	2505071 	1891565 	2512501 	3732348 	4017328 	4412724 	1215540 	1222888 	2833159 	3779344 
A,FOR,TOTAL,N1-3,NR,UK	23372501 	23940584 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N_GE1,NR,AL	: 	: 	: 	: 	: 	13483978 	: 	13110079 	3046163 	: 	: 	: 
A,FOR,TOTAL,N_GE1,NR,AT	67450202 	65856460 	69846475 	68832809 	71472963 	73761033 	67800334 	74428191 	25240270 	49359037 	90386157 	104023135 
A,FOR,TOTAL,N_GE1,NR,BE	76265996 	85471276 	86475032 	86578113 	98585382 	88782784 b	104276180 	108154552 	53728009 	72854152 	108846460 	119110198 
A,FOR,TOTAL,N_GE1,NR,BG	3886196 b	4231970 	4062264 	3778260 	4044404 	5012923 	6397986 	7007539 	1591789 	1259527 	5311641 	6330913 
A,FOR,TOTAL,N_GE1,NR,CH	95110971 	97880486 	99722591 	110198328 	115606081 	121621898 	118774558 	117081340 	60888958 	63659654 	98470172 	: 
A,FOR,TOTAL,N_GE1,NR,CY	13882721 b	12325808 	14582145 	12782579 	13260809 	14205130 	11955548 	13346168 	5808593 	5080066 	9311833 	12184668 
A,FOR,TOTAL,N_GE1,NR,CZ	40953875 	39606064 	38013815 	37204006 	39653044 	45452158 	46994452 	46871532 	14782542 	24215232 	44918844 	48578657 
A,FOR,TOTAL,N_GE1,NR,DE	687371570 	745626638 	730128564 	699833343 	770926126 	798017337 	911128220 	864768908 	321619814 	443069796 	785735784 	876982563 
A,FOR,TOTAL,N_GE1,NR,DK	54550080 	52304960 b	54200283 	55136829 	51068557 	52560853 	47568781 	76781855 	29149193 	23383755 	45267698 	50347630 
A,FOR,TOTAL,N_GE1,NR,EA20	1634804711 	1692261740 	1691609120 	1637811340 	1719213959 	1801030003 	1989519680 	1977855096 	704297787 	976187834 	1812066792 	2029723309 
A,FOR,TOTAL,N_GE1,NR,EE	6920100 	7938584 	8719025 	9549349 	8172961 	8383458 	12292867 	10314720 	4760748 	4604158 	7056736 	9631334 
A,FOR,TOTAL,N_GE1,NR,EL	5723863 	8619057 	7876643 	6941342 	7166025 	6482295 	7609652 	8567474 	3547754 	3907077 	8863900 	8980141 
A,FOR,TOTAL,N_GE1,NR,ES	96202276 	91316150 	93984057 	106981983 b	113119882 	112090507 	123117393 	119336297 	35302313 	56005677 	114858352 	127706781 
A,FOR,TOTAL,N_GE1,NR,EU27_2020	1920638641 e	1987989364 e	1996238998 	1929480046 	2030721227 	2238934382 	2396767833 	2421792033 	863237062 	1165561771 	2184987772 	2427222029 e
A,FOR,TOTAL,N_GE1,NR,FI	54035544 b	49558360 	50475690 	49381171 	51524015 	55425875 	55510398 	65347635 	27763571 	17798627 	49451283 	56764701 
A,FOR,TOTAL,N_GE1,NR,FR	211717989 	221383996 	235098079 	199278725 	200063793 	221280432 	227834353 	230482843 	77948123 	94187743 	185173217 	224335801 
A,FOR,TOTAL,N_GE1,NR,HR	15848458 	21710694 	19900659 	18010254 	8644304 	11695565 	11625601 	11163806 	4107371 	5703032 	7112490 	10908937 
A,FOR,TOTAL,N_GE1,NR,HU	22690212 	23296784 	26230418 	28133920 	29865464 	30819562 	33266034 	40003987 	11936867 	14537888 	28085192 	33804685 
A,FOR,TOTAL,N_GE1,NR,IE	43497864 	43014701 	43385325 	43527700 	47222817 	47904081 	50197497 	55303218 	12998481 	13900939 	49836324 	56109362 
A,FOR,TOTAL,N_GE1,NR,IT	105495896 	92287385 	90196548 b	87585736 	77133618 	78155312 	110255062 	108709743 	26449648 	38775502 	76682714 	71670216 
A,FOR,TOTAL,N_GE1,NR,LT	12942904 	13642361 	12102708 	12636135 	12938130 	13227989 	14404777 	14737607 	4434442 	5414696 	13103053 	14855414 
A,FOR,TOTAL,N_GE1,NR,LU	10809020 	10604138 	11255418 	10874082 	10735463 	16338840 	15819287 	15764766 	11259939 	14651861 	20678816 	21085015 
A,FOR,TOTAL,N_GE1,NR,LV	8233177 	7951095 	8661070 	6702886 	7404813 	6837392 	7311554 	8927539 	3127949 	4635107 	7496233 	10473579 
A,FOR,TOTAL,N_GE1,NR,ME	: 	: 	: 	: 	5391167 	3905296 	: 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	2519293 	621708 	1678587 	: 	: 
A,FOR,TOTAL,N_GE1,NR,MT	2286772 	2610807 	2585315 b	2554638 	2654214 	3282177 	3868712 	3844430 	1328882 	1998689 	3437752 	4406346 
A,FOR,TOTAL,N_GE1,NR,NL	171833626 b	168021361 	166730740 	167597615 	172607557 	193212864 	193896935 	198999426 	67040249 	114614747 	220867817 	234443755 
A,FOR,TOTAL,N_GE1,NR,NO	: 	53521077 	67249602 	60663437 	58332133 	61918200 	57289244 	: 	: 	20709908 	57064710 	52725447 
A,FOR,TOTAL,N_GE1,NR,PL	85954178 	97443011 	103675558 b	99647918 	105439704 	119142892 	121088446 	133252327 	62541610 	70929997 	120504844 	121381159 
A,FOR,TOTAL,N_GE1,NR,PT	10689975 	13771145 	11679160 	13016796 	11337148 	14840624 	16160009 	19210198 	5554279 	7810174 	17020144 	19263412 
A,FOR,TOTAL,N_GE1,NR,RO	8522640 	9023605 	9738640 	8612708 	8656186 	8637449 	8861949 	11263511 	2902704 	6665646 	9937558 	12808766 
A,FOR,TOTAL,N_GE1,NR,RS	: 	: 	: 	: 	: 	: 	6390539 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N_GE1,NR,SE	: 	: 	68708901 	59155065 	72779909 	176278541 	143070504 	128756186 	36034568 	48381892 	118895202 	: 
A,FOR,TOTAL,N_GE1,NR,SI	13551400 	13804276 	13687486 	16058355 	16313955 	15711408 	17305373 	16292233 	7245570 	12933299 	18362470 	22343987 
A,FOR,TOTAL,N_GE1,NR,SK	20045360 	16747450 b	14238982 	19087730 	17929984 	21394899 	27149927 	30155344 	5031783 	8883452 	17785259 	24443962 
A,FOR,TOTAL,N_GE1,NR,UK	546456491 	563945045 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N_GE4,NR,AL	: 	: 	: 	: 	: 	12934907 	: 	12444826 	2839531 	: 	: 	: 
A,FOR,TOTAL,N_GE4,NR,AT	58380743 	56721190 	60525708 	59965274 	61739184 	63917843 	58412905 	64118891 	21688413 	43593040 	78049123 	89789003 
A,FOR,TOTAL,N_GE4,NR,BE	69990076 	78639339 	79367590 	79089704 	88984200 	80023892 b	95142710 	98376822 	50110034 	68838626 	100480206 	109379850 
A,FOR,TOTAL,N_GE4,NR,BG	3523192 b	3783164 	3603639 	3432555 	3632100 	4503412 	5669182 	6038881 	1454409 	1107128 	4750683 	5512366 
A,FOR,TOTAL,N_GE4,NR,CH	86090250 	88647923 	90665954 	99735242 	106012648 	110207560 	107202263 	107452335 	57461380 	60671479 	91858644 	: 
A,FOR,TOTAL,N_GE4,NR,CY	13195704 b	11665352 	13994879 	12158240 	12490689 	13255513 	10987551 	12133448 	5474883 	4804302 	8406046 	11003870 
A,FOR,TOTAL,N_GE4,NR,CZ	37935184 	36298789 	34748704 	33903276 	36009059 	41879607 	42103074 	42281593 	13167403 	22911657 	41473765 	43898112 
A,FOR,TOTAL,N_GE4,NR,DE	640941981 	698845554 	688611896 	651984653 	721397943 	749926324 	854187770 	812327232 	300684504 	419802879 	742326886 	829338069 
A,FOR,TOTAL,N_GE4,NR,DK	48954364 	46188237 b	47972126 	47871766 	44775172 	47155575 	43737771 	68894502 	27161580 	21218173 	41575216 	46024995 
A,FOR,TOTAL,N_GE4,NR,EA20	1503916838 	1565253067 	1564212618 	1504509573 	1582273318 	1652112283 	1826243625 	1815576216 	647201267 	912051837 	1675491587 	1868396242 
A,FOR,TOTAL,N_GE4,NR,EE	5668859 	6803439 	7288471 	8438226 	6869612 	7180627 	10333715 	8818606 	4338245 	4211968 	6071454 	8291256 
A,FOR,TOTAL,N_GE4,NR,EL	5452512 	8354550 	7549461 	6584784 	6866249 	6080310 	7109348 	8073075 	3354765 	3699729 	8454571 	8553361 
A,FOR,TOTAL,N_GE4,NR,ES	87713477 	83491215 	85600811 	97810334 b	103650143 	101202022 	110915170 	105123427 	31639291 	51432414 	104856037 	116205299 
A,FOR,TOTAL,N_GE4,NR,EU27_2020	1763311549 e	1834410456 e	1842725098 	1768148771 	1865329248 	2053141854 	2197636898 	2218398228 	793709849 	1087753285 	2020183180 	2233790010 e
A,FOR,TOTAL,N_GE4,NR,FI	44862225 b	41142461 	41905546 	40685901 	42545952 	46086253 	46620244 	57293287 	25697792 	16440314 	45181726 	50470859 
A,FOR,TOTAL,N_GE4,NR,FR	197546506 	207202398 	219656985 	185132989 	186802014 	203179210 	209367717 	212272208 	69280956 	86178326 	167169999 	201983974 
A,FOR,TOTAL,N_GE4,NR,HR	13129463 	19074189 	17043138 	15380525 	6793677 	9650036 	9394960 	8657980 	3588631 	5064330 	5605554 	8569836 
A,FOR,TOTAL,N_GE4,NR,HU	19146727 	19273287 	21633426 	22940629 	23640824 	24227245 	26272925 	32523955 	9194941 	11897434 	23201065 	28483696 
A,FOR,TOTAL,N_GE4,NR,IE	39584478 	38844331 	39180952 	38952158 	42841585 	42400168 	44118989 	49634495 	11135208 	12478706 	43918086 	48479538 
A,FOR,TOTAL,N_GE4,NR,IT	95335320 	84859733 	82505254 b	79857491 	69850365 	69710723 	99751719 	99410463 	24495069 	36894727 	71926668 	66141994 
A,FOR,TOTAL,N_GE4,NR,LT	11796264 	12460001 	10873872 	11317317 	11574225 	11854242 	12899440 	13135569 	3923307 	4841757 	12076070 	13679487 
A,FOR,TOTAL,N_GE4,NR,LU	9469576 	9211971 	9583265 	9336807 	9496712 	14399188 	13533557 	13373905 	10132916 	13326703 	18557209 	18528770 
A,FOR,TOTAL,N_GE4,NR,LV	7000844 	6889161 	7711836 	5674058 	6309756 	5823502 	6139198 	7742189 	2715430 	4266556 	6386472 	9048052 
A,FOR,TOTAL,N_GE4,NR,ME	: 	: 	: 	: 	4751623 	3399203 	: 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	2285087 	559906 	1516261 	: 	: 
A,FOR,TOTAL,N_GE4,NR,MT	2105474 	2398871 	2354706 b	2298882 	2384755 	2865903 	3383466 	3317324 	1130360 	1772322 	3032148 	3814933 
A,FOR,TOTAL,N_GE4,NR,NL	162196758 b	158839205 	157237216 	157870292 	162783683 	181058808 	182124069 	186083277 	62716853 	108338222 	207015944 	219286057 
A,FOR,TOTAL,N_GE4,NR,NO	: 	47145502 	59626342 	53600129 	51570750 	55570046 	50101322 	: 	: 	19370513 	51174461 	47086684 
A,FOR,TOTAL,N_GE4,NR,PL	79423625 	92289947 	99392767 b	94945157 	100374001 	113575148 	115336575 	126972869 	59810673 	67894263 	114910537 	114992868 
A,FOR,TOTAL,N_GE4,NR,PT	9633529 	13024525 	10577065 	11810322 	10003903 	13493992 	14638974 	17154737 	4969486 	7287191 	15351238 	17025765 
A,FOR,TOTAL,N_GE4,NR,RO	8288940 	8713033 	9548346 	8329927 	8276954 	8305057 	8378326 	10708749 	2762260 	6485942 	9490795 	12272861 
A,FOR,TOTAL,N_GE4,NR,RS	: 	: 	: 	: 	: 	: 	5602981 	: 	: 	: 	: 	: 
A,FOR,TOTAL,N_GE4,NR,SE	: 	: 	61613471 	52215889 	66347819 	161383527 	129895420 	115401463 	32957316 	44186850 	109289533 	: 
A,FOR,TOTAL,N_GE4,NR,SI	11136695 	11036556 	10910055 	12965450 	13471190 	12341176 	14049522 	12786660 	6308879 	11119161 	15674051 	18141650 
A,FOR,TOTAL,N_GE4,NR,SK	18776352 	15749024 b	11733910 	17196166 	15417483 	17662552 	23132600 	25742620 	3816244 	7660564 	14952100 	20664618 
A,FOR,TOTAL,N_GE4,NR,UK	523083990 	540004461 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,NEU27_2020_FOR,PER,N1-3,NR,AL	: 	: 	: 	: 	: 	: 	: 	: 	159002 	: 	: 	: 
A,NEU27_2020_FOR,PER,N1-3,NR,AT	: 	: 	: 	: 	: 	: 	: 	: 	228654 	476241 	831178 	1238531 
A,NEU27_2020_FOR,PER,N1-3,NR,BE	: 	: 	: 	: 	: 	: 	: 	: 	207627 	182712 u	490170 	637364 
A,NEU27_2020_FOR,PER,N1-3,NR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: u	80473 u	218080 	304357 
A,NEU27_2020_FOR,PER,N1-3,NR,CH	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	: 
A,NEU27_2020_FOR,PER,N1-3,NR,CY	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	178744 
A,NEU27_2020_FOR,PER,N1-3,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	: u
A,NEU27_2020_FOR,PER,N1-3,NR,DE	: 	: 	: 	: 	: 	: 	: 	: 	2262424 u	2189079 u	4992539 	4619545 
A,NEU27_2020_FOR,PER,N1-3,NR,DK	: 	: 	: 	: 	: 	: 	: 	: 	277485 u	: u	451629 u	499630 u
A,NEU27_2020_FOR,PER,N1-3,NR,EA20	: 	: 	: 	: 	: 	: 	: 	: 	7876624 	7514152 	18360239 	23606896 
A,NEU27_2020_FOR,PER,N1-3,NR,EE	: 	: 	: 	: 	: 	: 	: 	: 	47365 u	: u	102224 u	126080 u
A,NEU27_2020_FOR,PER,N1-3,NR,EL	: 	: 	: 	: 	: 	: 	: 	: 	70334 u	60953 u	111395 	112453 
A,NEU27_2020_FOR,PER,N1-3,NR,ES	: 	: 	: 	: 	: 	: 	: 	: 	992450 	987708 	2135423 	2504090 
A,NEU27_2020_FOR,PER,N1-3,NR,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	9374542 	8930724 	21061263 	26615775 e
A,NEU27_2020_FOR,PER,N1-3,NR,FI	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	498605 
A,NEU27_2020_FOR,PER,N1-3,NR,FR	: 	: 	: 	: 	: 	: 	: 	: 	1602609 	1193079 	2232557 	4205163 
A,NEU27_2020_FOR,PER,N1-3,NR,HR	: 	: 	: 	: 	: 	: 	: 	: 	252005 	293776 	547189 	857886 
A,NEU27_2020_FOR,PER,N1-3,NR,HU	: 	: 	: 	: 	: 	: 	: 	: 	308370 	458621 	584908 	582805 
A,NEU27_2020_FOR,PER,N1-3,NR,IE	: 	: 	: 	: 	: 	: 	: 	: 	1035290 	929048 	3349434 	4234992 
A,NEU27_2020_FOR,PER,N1-3,NR,IT	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	928707 u	1048688 u
A,NEU27_2020_FOR,PER,N1-3,NR,LT	: 	: 	: 	: 	: 	: 	: 	: 	85912 	48369 	216030 	188671 
A,NEU27_2020_FOR,PER,N1-3,NR,LU	: 	: 	: 	: 	: 	: 	: 	: 	43672 	55849 	115942 	144488 
A,NEU27_2020_FOR,PER,N1-3,NR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	113175 u	167960 u
A,NEU27_2020_FOR,PER,N1-3,NR,MK	: 	: 	: 	: 	: 	: 	: 	: 	38729 u	108716 	: 	: 
A,NEU27_2020_FOR,PER,N1-3,NR,MT	: 	: 	: 	: 	: 	: 	: 	: 	18800 u	15932 u	44143 	68111 
A,NEU27_2020_FOR,PER,N1-3,NR,NL	: 	: 	: 	: 	: 	: 	: 	: 	412602 	231401 	1220876 	1590861 
A,NEU27_2020_FOR,PER,N1-3,NR,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	517591 	535152 u
A,NEU27_2020_FOR,PER,N1-3,NR,PL	: 	: 	: 	: 	: 	: 	: 	: 	310549 	140078 	404750 	509698 
A,NEU27_2020_FOR,PER,N1-3,NR,PT	: 	: 	: 	: 	: 	: 	: 	: 	82008 u	: u	149404 	200686 
A,NEU27_2020_FOR,PER,N1-3,NR,RO	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	70181 u	: u
A,NEU27_2020_FOR,PER,N1-3,NR,SE	: 	: 	: 	: 	: 	: 	: 	: 	507816 u	589255 u	: u	: 
A,NEU27_2020_FOR,PER,N1-3,NR,SI	: 	: 	: 	: 	: 	: 	: 	: 	: u	249198 	425101 	872826 
A,NEU27_2020_FOR,PER,N1-3,NR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	: u
A,NEU27_2020_FOR,PER,N_GE1,NR,AL	: 	: 	: 	: 	: 	: 	: 	: 	705344 	: 	: 	: 
A,NEU27_2020_FOR,PER,N_GE1,NR,AT	: 	: 	: 	: 	: 	: 	: 	: 	5604811 	8886728 	22232706 	31023870 
A,NEU27_2020_FOR,PER,N_GE1,NR,BE	: 	: 	: 	: 	: 	: 	: 	: 	8772981 	13856173 	24037745 	30984185 
A,NEU27_2020_FOR,PER,N_GE1,NR,BG	: 	: 	: 	: 	: 	: 	: 	: 	591901 u	538191 	1934922 	2030162 
A,NEU27_2020_FOR,PER,N_GE1,NR,CH	: 	: 	: 	: 	: 	: 	: 	: 	14679650 	13385598 	23867016 	: 
A,NEU27_2020_FOR,PER,N_GE1,NR,CY	: 	: 	: 	: 	: 	: 	: 	: 	2381539 	1674732 u	3495228 	4411409 
A,NEU27_2020_FOR,PER,N_GE1,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	1437858 u	5760019 	11497326 	12907109 
A,NEU27_2020_FOR,PER,N_GE1,NR,DE	: 	: 	: 	: 	: 	: 	: 	: 	66360820 	94302690 	229794501 	286198373 
A,NEU27_2020_FOR,PER,N_GE1,NR,DK	: 	: 	: 	: 	: 	: 	: 	: 	13110591 	4349495 	13355634 	14205804 
A,NEU27_2020_FOR,PER,N_GE1,NR,EA20	: 	: 	: 	: 	: 	: 	: 	: 	184183870 	220318427 	553910494 	688353040 
A,NEU27_2020_FOR,PER,N_GE1,NR,EE	: 	: 	: 	: 	: 	: 	: 	: 	1321592 	1538168 	2439917 	3276501 
A,NEU27_2020_FOR,PER,N_GE1,NR,EL	: 	: 	: 	: 	: 	: 	: 	: 	1681578 	1844092 	4138359 	4395163 
A,NEU27_2020_FOR,PER,N_GE1,NR,ES	: 	: 	: 	: 	: 	: 	: 	: 	16434474 	25027241 	56824799 	65035742 
A,NEU27_2020_FOR,PER,N_GE1,NR,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	229797730 	266232848 	641798175 	787066577 e
A,NEU27_2020_FOR,PER,N_GE1,NR,FI	: 	: 	: 	: 	: 	: 	: 	: 	9188847 	5802386 	13132298 	17257930 
A,NEU27_2020_FOR,PER,N_GE1,NR,FR	: 	: 	: 	: 	: 	: 	: 	: 	29428659 	20236332 	64618321 	93037026 
A,NEU27_2020_FOR,PER,N_GE1,NR,HR	: 	: 	: 	: 	: 	: 	: 	: 	1497693 	2204889 	2947725 	4556280 
A,NEU27_2020_FOR,PER,N_GE1,NR,HU	: 	: 	: 	: 	: 	: 	: 	: 	2856150 	3309759 	5350981 	7368654 
A,NEU27_2020_FOR,PER,N_GE1,NR,IE	: 	: 	: 	: 	: 	: 	: 	: 	6013775 	5296281 	15829306 	20998474 
A,NEU27_2020_FOR,PER,N_GE1,NR,IT	: 	: 	: 	: 	: 	: 	: 	: 	13072234 	11581213 	31217976 	30169918 
A,NEU27_2020_FOR,PER,N_GE1,NR,LT	: 	: 	: 	: 	: 	: 	: 	: 	1351429 	1578463 	4381180 	4837697 
A,NEU27_2020_FOR,PER,N_GE1,NR,LU	: 	: 	: 	: 	: 	: 	: 	: 	1348934 	1938729 	3983977 	4527741 
A,NEU27_2020_FOR,PER,N_GE1,NR,LV	: 	: 	: 	: 	: 	: 	: 	: 	921156 u	1518080 	2888788 	3926313 
A,NEU27_2020_FOR,PER,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	: 	372495 	843415 	: 	: 
A,NEU27_2020_FOR,PER,N_GE1,NR,MT	: 	: 	: 	: 	: 	: 	: 	: 	486584 	495421 	902975 	1306349 
A,NEU27_2020_FOR,PER,N_GE1,NR,NL	: 	: 	: 	: 	: 	: 	: 	: 	14979473 	17383677 	58362858 	63890224 
A,NEU27_2020_FOR,PER,N_GE1,NR,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	3854176 u	15147813 	11718490 
A,NEU27_2020_FOR,PER,N_GE1,NR,PL	: 	: 	: 	: 	: 	: 	: 	: 	13210327 	16507706 	30323017 	34747669 
A,NEU27_2020_FOR,PER,N_GE1,NR,PT	: 	: 	: 	: 	: 	: 	: 	: 	1952561 	2145279 	5898446 	6575460 
A,NEU27_2020_FOR,PER,N_GE1,NR,RO	: 	: 	: 	: 	: 	: 	: 	: 	372462 u	984334 	1431452 	2379759 
A,NEU27_2020_FOR,PER,N_GE1,NR,SE	: 	: 	: 	: 	: 	: 	: 	: 	14034572 	14464916 	23994348 	: 
A,NEU27_2020_FOR,PER,N_GE1,NR,SI	: 	: 	: 	: 	: 	: 	: 	: 	829445 u	2076490 	3480697 	5294809 
A,NEU27_2020_FOR,PER,N_GE1,NR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: u	931362 u	3302694 	6649573 
A,NEU27_2020_FOR,PER,N_GE4,NR,AL	: 	: 	: 	: 	: 	: 	: 	: 	546342 	: 	: 	: 
A,NEU27_2020_FOR,PER,N_GE4,NR,AT	: 	: 	: 	: 	: 	: 	: 	: 	5376157 	8410486 	21401529 	29785339 
A,NEU27_2020_FOR,PER,N_GE4,NR,BE	: 	: 	: 	: 	: 	: 	: 	: 	8565353 	13673461 	23547576 	30346821 
A,NEU27_2020_FOR,PER,N_GE4,NR,BG	: 	: 	: 	: 	: 	: 	: 	: 	560132 u	457718 u	1716841 	1725805 
A,NEU27_2020_FOR,PER,N_GE4,NR,CH	: 	: 	: 	: 	: 	: 	: 	: 	14541487 	13215429 	23599926 	: 
A,NEU27_2020_FOR,PER,N_GE4,NR,CY	: 	: 	: 	: 	: 	: 	: 	: 	2338438 	1623538 u	3385352 	4232665 
A,NEU27_2020_FOR,PER,N_GE4,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	1406785 u	5742093 	11449249 	12768068 
A,NEU27_2020_FOR,PER,N_GE4,NR,DE	: 	: 	: 	: 	: 	: 	: 	: 	64098396 	92113611 	224801962 	281578829 
A,NEU27_2020_FOR,PER,N_GE4,NR,DK	: 	: 	: 	: 	: 	: 	: 	: 	12833106 	4241659 	12904006 	13706174 
A,NEU27_2020_FOR,PER,N_GE4,NR,EA20	: 	: 	: 	: 	: 	: 	: 	: 	176307246 	212804275 	535550256 	664746144 
